"","A1","B2","C3","D4","E5","F6","G7","H8","I9","J10","K11","L12","M13","N14","O15","P16","Q17","R18","S19","T20","U21","V22","W23","X24","Y25","Z26","NA27","NA28","NA29","NA30","NA31","NA32","NA33","NA34","NA35","NA36","NA37","NA38","NA39","NA40","NA41","NA42","NA43","NA44","NA45","NA46","NA47","NA48","NA49","NA50","NA51"
"227","Poco indispensable","3","9.7","2","11.8","1","7.1","0","NaN","0","0","1","14.3","1","20","1","16.7","0","NaN","0","NaN","0","0","3","25","0","0","0","0","1","10","0","NaN","1","50","0","0","0","0","1","20","3","33.3","0","0","0","0","0","0","0","NaN"
"228","Nada indispensable","1","3.2","0","0","1","7.1","0","NaN","1","7.7","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","1","33.3","0","0","0","NaN","0","0","0","0","0","0","1","20","0","0","0","0","1","33.3","0","0","0","NaN"
"229","Total","31","100","17","100","14","100","0","NaN","13","100","7","100","5","100","6","100","0","NaN","0","NaN","10","100","12","100","6","100","3","100","10","100","0","NaN","2","100","3","100","11","100","5","100","9","100","6","100","3","100","13","100","0","NaN"
"230",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"231","P16a_COMPU","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"232","Muy indispensable","53","61.6","28","62.2","25","61","0","NaN","29","70.7","9","42.9","9","60","5","83.3","1","33.3","0","NaN","20","66.7","20","58.8","7","50","6","75","8","53.3","5","45.5","7","63.6","14","82.4","13","59.1","6","60","12","70.6","10","55.6","3","42.9","28","63.6","0","NaN"
"233","Indispensable","25","29.1","13","28.9","12","29.3","0","NaN","10","24.4","9","42.9","5","33.3","0","0","1","33.3","0","NaN","6","20","11","32.4","7","50","1","12.5","4","26.7","5","45.5","3","27.3","2","11.8","8","36.4","3","30","5","29.4","6","33.3","3","42.9","11","25","0","NaN"
"234","Da igual","6","7","2","4.4","4","9.8","0","NaN","2","4.9","2","9.5","0","0","1","16.7","1","33.3","0","NaN","3","10","2","5.9","0","0","1","12.5","3","20","1","9.1","1","9.1","0","0","1","4.5","0","0","0","0","1","5.6","1","14.3","4","9.1","0","NaN"
"235","Poco indispensable","2","2.3","2","4.4","0","0","0","NaN","0","0","1","4.8","1","6.7","0","0","0","0","0","NaN","1","3.3","1","2.9","0","0","0","0","0","0","0","0","0","0","1","5.9","0","0","1","10","0","0","1","5.6","0","0","1","2.3","0","NaN"
"236","Nada indispensable","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"237","Total","86","100","45","100","41","100","0","NaN","41","100","21","100","15","100","6","100","3","100","0","NaN","30","100","34","100","14","100","8","100","15","100","11","100","11","100","17","100","22","100","10","100","17","100","18","100","7","100","44","100","0","NaN"
"238",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"239","P16b_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"240","Todo el tiempo","352","31.6","200","36.3","152","27","0","NaN","71","34","78","35.5","88","33.5","72","28.8","43","24.9","0","NaN","113","46.9","148","35.9","64","22.5","27","15.2","43","18.1","50","27.9","47","29.6","79","43.2","83","46.9","50","27.8","100","23.3","117","38.5","22","23.7","113","39.1","0","NaN"
"241","Entre 12 y 9 horas","174","15.6","83","15.1","91","16.1","0","NaN","32","15.3","39","17.7","53","20.2","35","14","15","8.7","0","NaN","43","17.8","65","15.8","49","17.3","17","9.6","36","15.2","33","18.4","22","13.8","40","21.9","20","11.3","23","12.8","70","16.3","41","13.5","17","18.3","46","15.9","0","NaN"
"242","Entre 8 y 5 horas","277","24.8","132","24","145","25.7","0","NaN","63","30.1","50","22.7","59","22.4","63","25.2","42","24.3","0","NaN","45","18.7","112","27.2","80","28.2","40","22.5","70","29.5","41","22.9","48","30.2","24","13.1","32","18.1","62","34.4","122","28.4","67","22","19","20.4","69","23.9","0","NaN"
"243","Entre 4 y 1 hora","250","22.4","109","19.8","141","25","0","NaN","38","18.2","48","21.8","51","19.4","66","26.4","47","27.2","0","NaN","40","16.6","74","18","74","26.1","62","34.8","70","29.5","34","19","34","21.4","32","17.5","38","21.5","42","23.3","111","25.9","59","19.4","25","26.9","55","19","0","NaN"
"244","Menos de una hora","53","4.8","25","4.5","28","5","0","NaN","5","2.4","5","2.3","12","4.6","14","5.6","17","9.8","0","NaN","0","0","13","3.2","14","4.9","26","14.6","17","7.2","16","8.9","5","3.1","8","4.4","4","2.3","3","1.7","23","5.4","17","5.6","9","9.7","4","1.4","0","NaN"
"245","La uso una vez a la semana","9","0.8","2","0.4","7","1.2","0","NaN","0","0","0","0","0","0","0","0","9","5.2","0","NaN","0","0","0","0","3","1.1","6","3.4","1","0.4","5","2.8","3","1.9","0","0","0","0","0","0","3","0.7","3","1","1","1.1","2","0.7","0","NaN"
"246","No lo uso","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"247","Total","1115","100","551","100","564","100","0","NaN","209","100","220","100","263","100","250","100","173","100","0","NaN","241","100","412","100","284","100","178","100","237","100","179","100","159","100","183","100","177","100","180","100","429","100","304","100","93","100","289","100","0","NaN"
"248",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"249","P16b_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"250","Todo el tiempo","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"251","Entre 12 y 9 horas","2","6.5","1","5.9","1","7.1","0","NaN","1","7.7","0","0","0","0","1","16.7","0","NaN","0","NaN","0","0","1","8.3","1","16.7","0","0","0","0","0","NaN","1","50","0","0","1","9.1","0","0","1","11.1","0","0","0","0","1","7.7","0","NaN"
"252","Entre 8 y 5 horas","9","29","4","23.5","5","35.7","0","NaN","3","23.1","2","28.6","3","60","1","16.7","0","NaN","0","NaN","3","30","2","16.7","3","50","1","33.3","4","40","0","NaN","1","50","2","66.7","1","9.1","1","20","5","55.6","1","16.7","0","0","3","23.1","0","NaN"
"253","Entre 4 y 1 hora","17","54.8","10","58.8","7","50","0","NaN","8","61.5","3","42.9","2","40","4","66.7","0","NaN","0","NaN","7","70","8","66.7","1","16.7","1","33.3","6","60","0","NaN","0","0","1","33.3","9","81.8","1","20","2","22.2","5","83.3","2","66.7","8","61.5","0","NaN"
"254","Menos de una hora","2","6.5","2","11.8","0","0","0","NaN","0","0","2","28.6","0","0","0","0","0","NaN","0","NaN","0","0","1","8.3","1","16.7","0","0","0","0","0","NaN","0","0","0","0","0","0","2","40","1","11.1","0","0","0","0","1","7.7","0","NaN"
"255","La uso una vez a la semana","1","3.2","0","0","1","7.1","0","NaN","1","7.7","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","1","33.3","0","0","0","NaN","0","0","0","0","0","0","1","20","0","0","0","0","1","33.3","0","0","0","NaN"
"256","No lo uso","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"257","Total","31","100","17","100","14","100","0","NaN","13","100","7","100","5","100","6","100","0","NaN","0","NaN","10","100","12","100","6","100","3","100","10","100","0","NaN","2","100","3","100","11","100","5","100","9","100","6","100","3","100","13","100","0","NaN"
"258",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"259","P16b_COMPU","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"260","Todo el tiempo","5","5.8","2","4.4","3","7.3","0","NaN","1","2.4","1","4.8","2","13.3","0","0","1","33.3","0","NaN","2","6.7","2","5.9","1","7.1","0","0","0","0","0","0","0","0","0","0","3","13.6","2","20","0","0","2","11.1","0","0","3","6.8","0","NaN"
"261","Entre 12 y 9 horas","9","10.5","6","13.3","3","7.3","0","NaN","6","14.6","2","9.5","1","6.7","0","0","0","0","0","NaN","3","10","5","14.7","0","0","1","12.5","0","0","0","0","1","9.1","6","35.3","2","9.1","0","0","2","11.8","2","11.1","0","0","5","11.4","0","NaN"
"262","Entre 8 y 5 horas","32","37.2","16","35.6","16","39","0","NaN","15","36.6","8","38.1","5","33.3","4","66.7","0","0","0","NaN","14","46.7","12","35.3","3","21.4","3","37.5","9","60","3","27.3","5","45.5","6","35.3","5","22.7","4","40","4","23.5","8","44.4","4","57.1","16","36.4","0","NaN"
"263","Entre 4 y 1 hora","39","45.3","20","44.4","19","46.3","0","NaN","19","46.3","10","47.6","6","40","2","33.3","2","66.7","0","NaN","11","36.7","14","41.2","10","71.4","4","50","6","40","8","72.7","5","45.5","4","23.5","12","54.5","4","40","11","64.7","6","33.3","3","42.9","19","43.2","0","NaN"
"264","Menos de una hora","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"265","La uso una vez a la semana","1","1.2","1","2.2","0","0","0","NaN","0","0","0","0","1","6.7","0","0","0","0","0","NaN","0","0","1","2.9","0","0","0","0","0","0","0","0","0","0","1","5.9","0","0","0","0","0","0","0","0","0","0","1","2.3","0","NaN"
"266","No lo uso","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"267","Total","86","100","45","100","41","100","0","NaN","41","100","21","100","15","100","6","100","3","100","0","NaN","30","100","34","100","14","100","8","100","15","100","11","100","11","100","17","100","22","100","10","100","17","100","18","100","7","100","44","100","0","NaN"
"268",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"269","P16c_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"270","P16_C_CELULAR_Hablar_por_tel_fono","960","86.1","477","86.6","483","85.6","0","NaN","182","87.1","186","84.5","217","82.5","218","87.2","157","90.8","0","NaN","204","84.6","350","85","247","87","159","89.3","219","92.4","156","87.2","141","88.7","151","82.5","148","83.6","145","80.6","367","85.5","270","88.8","78","83.9","245","84.8","0","NaN"
"271","P16_C_CELULAR_Mandar_mensajes","759","68.1","372","67.5","387","68.6","0","NaN","155","74.2","143","65","180","68.4","167","66.8","114","65.9","0","NaN","172","71.4","287","69.7","194","68.3","106","59.6","177","74.7","116","64.8","94","59.1","124","67.8","114","64.4","134","74.4","288","67.1","209","68.8","57","61.3","205","70.9","0","NaN"
"272","P16_C_CELULAR_Jugar","299","26.8","146","26.5","153","27.1","0","NaN","62","29.7","54","24.5","70","26.6","75","30","38","22","0","NaN","111","46.1","121","29.4","47","16.5","20","11.2","43","18.1","39","21.8","56","35.2","55","30.1","62","35","44","24.4","73","17","75","24.7","22","23.7","129","44.6","0","NaN"
"273","P16_C_CELULAR_O_r_m_sica","475","42.6","247","44.8","228","40.4","0","NaN","96","45.9","95","43.2","117","44.5","107","42.8","60","34.7","0","NaN","159","66","192","46.6","89","31.3","35","19.7","110","46.4","55","30.7","71","44.7","88","48.1","96","54.2","55","30.6","127","29.6","133","43.8","35","37.6","180","62.3","0","NaN"
"274","P16_C_CELULAR_Buscar__informaci_n","346","31","169","30.7","177","31.4","0","NaN","98","46.9","77","35","76","28.9","71","28.4","24","13.9","0","NaN","88","36.5","147","35.7","81","28.5","30","16.9","57","24.1","44","24.6","67","42.1","73","39.9","42","23.7","63","35","105","24.5","98","32.2","24","25.8","119","41.2","0","NaN"
"275","P16_C_CELULAR_Tomar_fotos","526","47.2","292","53","234","41.5","0","NaN","124","59.3","99","45","125","47.5","111","44.4","67","38.7","0","NaN","154","63.9","211","51.2","106","37.3","55","30.9","90","38","93","52","77","48.4","102","55.7","87","49.2","77","42.8","177","41.3","140","46.1","32","34.4","177","61.2","0","NaN"
"276","P16_C_CELULAR_Mandar_mails","261","23.4","128","23.2","133","23.6","0","NaN","77","36.8","61","27.7","58","22.1","49","19.6","16","9.2","0","NaN","67","27.8","104","25.2","63","22.2","27","15.2","35","14.8","36","20.1","33","20.8","63","34.4","28","15.8","66","36.7","82","19.1","65","21.4","23","24.7","91","31.5","0","NaN"
"277","P16_C_CELULAR_Hacer_pagos","99","8.9","52","9.4","47","8.3","0","NaN","28","13.4","21","9.5","23","8.7","20","8","7","4","0","NaN","14","5.8","43","10.4","31","10.9","11","6.2","18","7.6","15","8.4","8","5","26","14.2","16","9","16","8.9","30","7","26","8.6","13","14","30","10.4","0","NaN"
"278","P16_C_CELULAR_Ver__TV","55","4.9","30","5.4","25","4.4","0","NaN","16","7.7","9","4.1","10","3.8","16","6.4","4","2.3","0","NaN","14","5.8","24","5.8","13","4.6","4","2.2","7","3","5","2.8","6","3.8","12","6.6","8","4.5","17","9.4","14","3.3","15","4.9","8","8.6","18","6.2","0","NaN"
"279","P16_C_CELULAR_Ver_pel_culas","130","11.7","62","11.3","68","12.1","0","NaN","34","16.3","32","14.5","26","9.9","28","11.2","10","5.8","0","NaN","44","18.3","58","14.1","23","8.1","5","2.8","15","6.3","17","9.5","14","8.8","36","19.7","28","15.8","20","11.1","26","6.1","31","10.2","13","14","60","20.8","0","NaN"
"280","P16_C_CELULAR_Ver_videos","315","28.3","153","27.8","162","28.7","0","NaN","70","33.5","68","30.9","69","26.2","68","27.2","40","23.1","0","NaN","104","43.2","136","33","58","20.4","17","9.6","65","27.4","54","30.2","39","24.5","52","28.4","58","32.8","47","26.1","79","18.4","84","27.6","26","28","126","43.6","0","NaN"
"281","P16_C_CELULAR_Comprar_por_internet","117","10.5","67","12.2","50","8.9","0","NaN","35","16.7","26","11.8","26","9.9","21","8.4","9","5.2","0","NaN","35","14.5","48","11.7","24","8.5","10","5.6","19","8","25","14","13","8.2","24","13.1","18","10.2","18","10","25","5.8","28","9.2","10","10.8","54","18.7","0","NaN"
"282","P16_C_CELULAR_Banca_en_l_nea","73","6.5","31","5.6","42","7.4","0","NaN","24","11.5","18","8.2","17","6.5","9","3.6","5","2.9","0","NaN","11","4.6","32","7.8","26","9.2","4","2.2","15","6.3","14","7.8","7","4.4","5","2.7","14","7.9","18","10","22","5.1","27","8.9","6","6.5","18","6.2","0","NaN"
"283","P16_C_CELULAR_Entrar_a_redes_sociales","659","59.1","347","63","312","55.3","0","NaN","151","72.2","151","68.6","154","58.6","126","50.4","77","44.5","0","NaN","181","75.1","280","68","149","52.5","49","27.5","149","62.9","114","63.7","87","54.7","110","60.1","101","57.1","98","54.4","209","48.7","195","64.1","45","48.4","210","72.7","0","NaN"
"284","P16_C_CELULAR_Para_trabajar","310","27.8","128","23.2","182","32.3","0","NaN","74","35.4","73","33.2","65","24.7","62","24.8","36","20.8","0","NaN","49","20.3","121","29.4","94","33.1","46","25.8","32","13.5","33","18.4","56","35.2","46","25.1","55","31.1","88","48.9","130","30.3","76","25","32","34.4","72","24.9","0","NaN"
"285","P16_C_CELULAR_Para_leer","152","13.6","83","15.1","69","12.2","0","NaN","49","23.4","31","14.1","34","12.9","29","11.6","9","5.2","0","NaN","44","18.3","61","14.8","28","9.9","19","10.7","9","3.8","15","8.4","34","21.4","23","12.6","25","14.1","46","25.6","43","10","37","12.2","14","15.1","58","20.1","0","NaN"
"286","P16_C_CELULAR_Hacer_tareas___trabajos_____dd","120","10.8","61","11.1","59","10.5","0","NaN","37","17.7","23","10.5","30","11.4","23","9.2","7","4","0","NaN","44","18.3","50","12.1","21","7.4","5","2.8","11","4.6","19","10.6","30","18.9","21","11.5","15","8.5","24","13.3","29","6.8","21","6.9","6","6.5","64","22.1","0","NaN"
"287","P16_C_CELULAR_Otra__Especificar","3","0.3","1","0.2","2","0.4","0","NaN","1","0.5","1","0.5","0","0","0","0","1","0.6","0","NaN","1","0.4","0","0","1","0.4","1","0.6","1","0.4","0","0","2","1.3","0","0","0","0","0","0","2","0.5","0","0","0","0","1","0.3","0","NaN"
"288","Total","1115","100","551","100","564","100","0","NaN","209","100","220","100","263","100","250","100","173","100","0","NaN","241","100","412","100","284","100","178","100","237","100","179","100","159","100","183","100","177","100","180","100","429","100","304","100","93","100","289","100","0","NaN"
