"","A1","B2","C3","D4","E5","F6","G7","H8","I9","J10","K11","L12","M13","N14","O15","P16","Q17","R18","S19","T20","U21","V22","W23","X24","Y25","Z26","NA27","NA28","NA29","NA30","NA31","NA32","NA33","NA34","NA35","NA36","NA37","NA38","NA39","NA40","NA41","NA42","NA43","NA44","NA45","NA46","NA47","NA48","NA49","NA50","NA51"
"206","Muy indispensable","45","50","26","57.8","19","42.2","0","NaN","13","56.5","12","63.2","9","33.3","6","46.2","5","62.5","0","NaN","9","42.9","17","50","17","60.7","2","28.6","4","28.6","4","44.4","2","28.6","7","50","14","58.3","14","63.6","20","43.5","14","63.6","1","25","10","55.6","0","NaN"
"207","Indispensable","38","42.2","17","37.8","21","46.7","0","NaN","9","39.1","6","31.6","15","55.6","7","53.8","1","12.5","0","NaN","10","47.6","13","38.2","10","35.7","5","71.4","8","57.1","4","44.4","4","57.1","7","50","9","37.5","6","27.3","23","50","6","27.3","2","50","7","38.9","0","NaN"
"208","Da igual","6","6.7","1","2.2","5","11.1","0","NaN","1","4.3","1","5.3","2","7.4","0","0","2","25","0","NaN","2","9.5","3","8.8","1","3.6","0","0","1","7.1","1","11.1","1","14.3","0","0","1","4.2","2","9.1","3","6.5","2","9.1","0","0","1","5.6","0","NaN"
"209","Poco indispensable","1","1.1","1","2.2","0","0","0","NaN","0","0","0","0","1","3.7","0","0","0","0","0","NaN","0","0","1","2.9","0","0","0","0","1","7.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","25","0","0","0","NaN"
"210","Nada indispensable","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"211","Total","90","100","45","100","45","100","0","NaN","23","100","19","100","27","100","13","100","8","100","0","NaN","21","100","34","100","28","100","7","100","14","100","9","100","7","100","14","100","24","100","22","100","46","100","22","100","4","100","18","100","0","NaN"
"212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"213","P16a_COMPU","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"214","Muy indispensable","5","62.5","2","66.7","3","60","0","NaN","2","66.7","1","100","2","66.7","0","NaN","0","0","0","NaN","1","100","1","100","2","50","1","50","0","NaN","1","100","1","50","1","100","2","50","0","NaN","3","50","1","100","0","NaN","1","100","0","NaN"
"215","Indispensable","3","37.5","1","33.3","2","40","0","NaN","1","33.3","0","0","1","33.3","0","NaN","1","100","0","NaN","0","0","0","0","2","50","1","50","0","NaN","0","0","1","50","0","0","2","50","0","NaN","3","50","0","0","0","NaN","0","0","0","NaN"
"216","Da igual","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN","0","0","0","NaN"
"217","Poco indispensable","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN","0","0","0","NaN"
"218","Nada indispensable","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN","0","0","0","NaN"
"219","Total","8","100","3","100","5","100","0","NaN","3","100","1","100","3","100","0","NaN","1","100","0","NaN","1","100","1","100","4","100","2","100","0","NaN","1","100","2","100","1","100","4","100","0","NaN","6","100","1","100","0","NaN","1","100","0","NaN"
"220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"221","P16b_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"222","Todo el tiempo","37","41.1","18","40","19","42.2","0","NaN","8","34.8","6","31.6","14","51.9","6","46.2","3","37.5","0","NaN","12","57.1","13","38.2","10","35.7","2","28.6","2","14.3","1","11.1","5","71.4","6","42.9","13","54.2","10","45.5","18","39.1","9","40.9","0","0","10","55.6","0","NaN"
"223","Entre 12 y 9 horas","13","14.4","9","20","4","8.9","0","NaN","3","13","5","26.3","3","11.1","2","15.4","0","0","0","NaN","5","23.8","4","11.8","4","14.3","0","0","4","28.6","3","33.3","0","0","1","7.1","4","16.7","1","4.5","3","6.5","5","22.7","1","25","4","22.2","0","NaN"
"224","Entre 8 y 5 horas","28","31.1","12","26.7","16","35.6","0","NaN","9","39.1","5","26.3","7","25.9","3","23.1","4","50","0","NaN","4","19","10","29.4","11","39.3","3","42.9","3","21.4","5","55.6","1","14.3","2","14.3","7","29.2","10","45.5","20","43.5","5","22.7","1","25","2","11.1","0","NaN"
"225","Entre 4 y 1 hora","12","13.3","6","13.3","6","13.3","0","NaN","3","13","3","15.8","3","11.1","2","15.4","1","12.5","0","NaN","0","0","7","20.6","3","10.7","2","28.6","5","35.7","0","0","1","14.3","5","35.7","0","0","1","4.5","5","10.9","3","13.6","2","50","2","11.1","0","NaN"
"226","Menos de una hora","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"227","La uso una vez a la semana","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"228","No lo uso","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"229","Total","90","100","45","100","45","100","0","NaN","23","100","19","100","27","100","13","100","8","100","0","NaN","21","100","34","100","28","100","7","100","14","100","9","100","7","100","14","100","24","100","22","100","46","100","22","100","4","100","18","100","0","NaN"
"230",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"231","P16b_COMPU","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"232","Todo el tiempo","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN","0","0","0","NaN"
"233","Entre 12 y 9 horas","2","25","1","33.3","1","20","0","NaN","1","33.3","1","100","0","0","0","NaN","0","0","0","NaN","0","0","1","100","0","0","1","50","0","NaN","0","0","0","0","1","100","1","25","0","NaN","1","16.7","1","100","0","NaN","0","0","0","NaN"
"234","Entre 8 y 5 horas","1","12.5","1","33.3","0","0","0","NaN","0","0","0","0","1","33.3","0","NaN","0","0","0","NaN","1","100","0","0","0","0","0","0","0","NaN","0","0","1","50","0","0","0","0","0","NaN","0","0","0","0","0","NaN","1","100","0","NaN"
"235","Entre 4 y 1 hora","5","62.5","1","33.3","4","80","0","NaN","2","66.7","0","0","2","66.7","0","NaN","1","100","0","NaN","0","0","0","0","4","100","1","50","0","NaN","1","100","1","50","0","0","3","75","0","NaN","5","83.3","0","0","0","NaN","0","0","0","NaN"
"236","Menos de una hora","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN","0","0","0","NaN"
"237","La uso una vez a la semana","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN","0","0","0","NaN"
"238","No lo uso","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN","0","0","0","NaN"
"239","Total","8","100","3","100","5","100","0","NaN","3","100","1","100","3","100","0","NaN","1","100","0","NaN","1","100","1","100","4","100","2","100","0","NaN","1","100","2","100","1","100","4","100","0","NaN","6","100","1","100","0","NaN","1","100","0","NaN"
"240",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"241","P16c_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"242","P16_C_CELULAR_Hablar_por_tel_fono","75","83.3","41","91.1","34","75.6","0","NaN","20","87","17","89.5","21","77.8","10","76.9","7","87.5","0","NaN","16","76.2","28","82.4","26","92.9","5","71.4","13","92.9","8","88.9","7","100","14","100","16","66.7","17","77.3","34","73.9","20","90.9","4","100","17","94.4","0","NaN"
"243","P16_C_CELULAR_Mandar_mensajes","63","70","31","68.9","32","71.1","0","NaN","18","78.3","13","68.4","22","81.5","6","46.2","4","50","0","NaN","16","76.2","25","73.5","18","64.3","4","57.1","11","78.6","8","88.9","5","71.4","12","85.7","12","50","15","68.2","30","65.2","12","54.5","4","100","17","94.4","0","NaN"
"244","P16_C_CELULAR_Jugar","24","26.7","16","35.6","8","17.8","0","NaN","7","30.4","6","31.6","6","22.2","2","15.4","3","37.5","0","NaN","8","38.1","12","35.3","3","10.7","1","14.3","2","14.3","2","22.2","3","42.9","7","50","6","25","4","18.2","6","13","8","36.4","0","0","10","55.6","0","NaN"
"245","P16_C_CELULAR_O_r_m_sica","40","44.4","24","53.3","16","35.6","0","NaN","8","34.8","8","42.1","14","51.9","5","38.5","5","62.5","0","NaN","12","57.1","17","50","10","35.7","1","14.3","6","42.9","3","33.3","2","28.6","8","57.1","13","54.2","8","36.4","13","28.3","11","50","2","50","14","77.8","0","NaN"
"246","P16_C_CELULAR_Buscar__informaci_n","34","37.8","17","37.8","17","37.8","0","NaN","13","56.5","4","21.1","10","37","4","30.8","3","37.5","0","NaN","8","38.1","11","32.4","13","46.4","2","28.6","3","21.4","4","44.4","4","57.1","7","50","6","25","10","45.5","14","30.4","9","40.9","2","50","9","50","0","NaN"
"247","P16_C_CELULAR_Tomar_fotos","47","52.2","26","57.8","21","46.7","0","NaN","15","65.2","12","63.2","13","48.1","3","23.1","4","50","0","NaN","12","57.1","16","47.1","15","53.6","4","57.1","6","42.9","7","77.8","3","42.9","10","71.4","11","45.8","10","45.5","21","45.7","12","54.5","2","50","12","66.7","0","NaN"
"248","P16_C_CELULAR_Mandar_mails","33","36.7","16","35.6","17","37.8","0","NaN","10","43.5","7","36.8","11","40.7","5","38.5","0","0","0","NaN","7","33.3","11","32.4","11","39.3","4","57.1","1","7.1","5","55.6","2","28.6","7","50","9","37.5","9","40.9","18","39.1","5","22.7","2","50","8","44.4","0","NaN"
"249","P16_C_CELULAR_Hacer_pagos","10","11.1","6","13.3","4","8.9","0","NaN","2","8.7","1","5.3","4","14.8","1","7.7","2","25","0","NaN","1","4.8","2","5.9","5","17.9","2","28.6","1","7.1","0","0","1","14.3","1","7.1","5","20.8","2","9.1","7","15.2","2","9.1","0","0","1","5.6","0","NaN"
"250","P16_C_CELULAR_Ver__TV","7","7.8","6","13.3","1","2.2","0","NaN","1","4.3","2","10.5","1","3.7","2","15.4","1","12.5","0","NaN","1","4.8","4","11.8","1","3.6","1","14.3","1","7.1","0","0","0","0","1","7.1","2","8.3","3","13.6","3","6.5","3","13.6","0","0","1","5.6","0","NaN"
"251","P16_C_CELULAR_Ver_pel_culas","11","12.2","8","17.8","3","6.7","0","NaN","3","13","2","10.5","3","11.1","3","23.1","0","0","0","NaN","3","14.3","5","14.7","2","7.1","1","14.3","1","7.1","1","11.1","1","14.3","1","7.1","4","16.7","3","13.6","4","8.7","2","9.1","0","0","5","27.8","0","NaN"
"252","P16_C_CELULAR_Ver_videos","30","33.3","17","37.8","13","28.9","0","NaN","5","21.7","5","26.3","12","44.4","4","30.8","4","50","0","NaN","9","42.9","12","35.3","7","25","2","28.6","5","35.7","2","22.2","2","28.6","6","42.9","8","33.3","7","31.8","12","26.1","7","31.8","1","25","10","55.6","0","NaN"
"253","P16_C_CELULAR_Comprar_por_internet","9","10","6","13.3","3","6.7","0","NaN","2","8.7","1","5.3","5","18.5","1","7.7","0","0","0","NaN","2","9.5","3","8.8","3","10.7","1","14.3","1","7.1","1","11.1","0","0","2","14.3","5","20.8","0","0","7","15.2","1","4.5","0","0","1","5.6","0","NaN"
"254","P16_C_CELULAR_Banca_en_l_nea","8","8.9","3","6.7","5","11.1","0","NaN","2","8.7","0","0","5","18.5","0","0","1","12.5","0","NaN","0","0","3","8.8","4","14.3","1","14.3","0","0","1","11.1","0","0","1","7.1","4","16.7","2","9.1","6","13","2","9.1","0","0","0","0","0","NaN"
"255","P16_C_CELULAR_Entrar_a_redes_sociales","55","61.1","29","64.4","26","57.8","0","NaN","14","60.9","13","68.4","18","66.7","5","38.5","5","62.5","0","NaN","12","57.1","25","73.5","17","60.7","1","14.3","10","71.4","7","77.8","2","28.6","10","71.4","12","50","14","63.6","23","50","15","68.2","3","75","14","77.8","0","NaN"
"256","P16_C_CELULAR_Para_trabajar","32","35.6","12","26.7","20","44.4","0","NaN","12","52.2","7","36.8","6","22.2","4","30.8","3","37.5","0","NaN","5","23.8","11","32.4","12","42.9","4","57.1","0","0","6","66.7","2","28.6","3","21.4","13","54.2","8","36.4","21","45.7","6","27.3","2","50","3","16.7","0","NaN"
"257","P16_C_CELULAR_Para_leer","15","16.7","11","24.4","4","8.9","0","NaN","7","30.4","2","10.5","4","14.8","2","15.4","0","0","0","NaN","4","19","5","14.7","4","14.3","2","28.6","2","14.3","1","11.1","3","42.9","1","7.1","5","20.8","3","13.6","4","8.7","5","22.7","0","0","6","33.3","0","NaN"
"258","P16_C_CELULAR_Hacer_tareas___trabajos_____dd","12","13.3","8","17.8","4","8.9","0","NaN","4","17.4","3","15.8","3","11.1","1","7.7","1","12.5","0","NaN","2","9.5","6","17.6","4","14.3","0","0","0","0","2","22.2","1","14.3","2","14.3","4","16.7","3","13.6","4","8.7","2","9.1","1","25","5","27.8","0","NaN"
"259","P16_C_CELULAR_Otra__Especificar","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"260","Total","90","100","45","100","45","100","0","NaN","23","100","19","100","27","100","13","100","8","100","0","NaN","21","100","34","100","28","100","7","100","14","100","9","100","7","100","14","100","24","100","22","100","46","100","22","100","4","100","18","100","0","NaN"
"261",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"262","P16c_COMPU","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"263","P16_C_COMPU_Hablar_por_tel_fono","1","12.5","1","33.3","0","0","0","NaN","0","0","1","100","0","0","0","NaN","0","0","0","NaN","0","0","0","0","0","0","1","50","0","NaN","0","0","0","0","1","100","0","0","0","NaN","1","16.7","0","0","0","NaN","0","0","0","NaN"
"264","P16_C_COMPU_Mandar_mensajes","4","50","2","66.7","2","40","0","NaN","1","33.3","1","100","2","66.7","0","NaN","0","0","0","NaN","1","100","1","100","1","25","1","50","0","NaN","0","0","1","50","1","100","2","50","0","NaN","2","33.3","1","100","0","NaN","1","100","0","NaN"
"265","P16_C_COMPU_Jugar","5","62.5","3","100","2","40","0","NaN","1","33.3","1","100","3","100","0","NaN","0","0","0","NaN","1","100","1","100","2","50","1","50","0","NaN","0","0","1","50","1","100","3","75","0","NaN","3","50","1","100","0","NaN","1","100","0","NaN"
"266","P16_C_COMPU_O_r_m_sica","2","25","1","33.3","1","20","0","NaN","1","33.3","1","100","0","0","0","NaN","0","0","0","NaN","0","0","1","100","0","0","1","50","0","NaN","0","0","0","0","1","100","1","25","0","NaN","1","16.7","1","100","0","NaN","0","0","0","NaN"
"267","P16_C_COMPU_Buscar__informaci_n","5","62.5","2","66.7","3","60","0","NaN","2","66.7","1","100","2","66.7","0","NaN","0","0","0","NaN","1","100","1","100","2","50","1","50","0","NaN","1","100","1","50","1","100","2","50","0","NaN","3","50","1","100","0","NaN","1","100","0","NaN"
"268","P16_C_COMPU_Tomar_fotos","2","25","2","66.7","0","0","0","NaN","0","0","1","100","1","33.3","0","NaN","0","0","0","NaN","1","100","0","0","0","0","1","50","0","NaN","0","0","1","50","1","100","0","0","0","NaN","1","16.7","0","0","0","NaN","1","100","0","NaN"
"269","P16_C_COMPU_Mandar_mails","6","75","3","100","3","60","0","NaN","2","66.7","1","100","3","100","0","NaN","0","0","0","NaN","1","100","0","0","3","75","2","100","0","NaN","1","100","2","100","1","100","2","50","0","NaN","5","83.3","0","0","0","NaN","1","100","0","NaN"
"270","P16_C_COMPU_Hacer_pagos","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN","0","0","0","NaN"
"271","P16_C_COMPU_Ver__TV","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN","0","0","0","NaN"
